0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004189391231725695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00429590219495559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003785034774926184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00456848957369889,0,0,0,0,0,0,0,0,0,0,0.004302790268467239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003805352338803534,0,0,0,0,0,0,0.004086390444900193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004454138355475593,0.004683843928926157,0,0.004560364392332301,0.006353228354829928,0.003788170907277351,0.006078903864339502,0.004754274828611713,0.004537358826658471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004453982569768068,0,0,0,0.004416508417446566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002889297744143631,0,0,0,0,0,0,0,0.003676628685363617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002937054937330809,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004382254590608658,0,0,0,0,0,0,0,0,0.004504500257624767,0,0.004657899674525887,0
0,0,0,0,0,0,0,0,0,0.003964367885233248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005935426063949234,0.005394161717487536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004944895622438545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004492797189667021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004163668861102282,0,0,0,0.00453348874187051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004478856624773153,0.003792481644609011,0.004560364392332301,0,0.005164309702017761,0,0.004796966230387943,0,0.004716555969772693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004897247536140558,0.005124644993988415,0.004299416240148181,0,0.004779316085437534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004377784101626761,0,0,0,0.003622264449436654,0.004152889224962529,0,0,0,0,0,0,0,0,0,0.004139747298367769,0.004421215712862081,0.004140863705139335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005430194924200807,0,0,0,0,0,0,0,0,0.005892521533336944,0,0.005710722010863376,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0038393008929586,0,0.00421621295351079,0.004209873213124824,0,0.003809011443110597,0,0.004490963101697983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005393084359367734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004385713896180676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00369517464814063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004673912016583455,0,0.006353228354829928,0.005164309702017761,0,0.006008180536860946,0.008424922679232349,0,0.004484251808211877,0,0.00466480113057596,0,0.004052215941848944,0,0,0.00386312424670041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004766643509385529,0,0,0,0.004394090133346787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00385189135239036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004400926781927423,0,0,0,0,0,0,0,0,0.004741044623827493,0,0.004845835947614343,0
0,0,0.00353398165968466,0,0.004287390991031923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004660579246512303,0,0,0,0,0.004575516233672468,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003593771437227007,0,0,0,0,0,0,0,0,0,0.004833614096471888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003579899442492146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00333900220648087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004208148900546629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004667648957845666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004377340161003081,0,0.004698337207390411,0,0.003780557958996377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003788170907277351,0,0.006008180536860946,0,0.006219379476065376,0,0,0,0.004411552746738982,0,0.00348764405492567,0,0,0.004211883036844227,0,0,0.004335605298300078,0.004324530871435406,0.00432418223786303,0,0,0,0,0,0.004435160906872191,0.004352511209869667,0.004253985931964026,0.004536015203147975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003443669535342073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.005674449720224572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004851705595831425,0,0.004236421386178373,0.004228939499199011,0,0.004332049317644459,0,0.004513434700080511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005502033402534899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004679062183373965,0,0,0,0,0,0,0,0,0,0,0,0.004290078519320643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004899557779643641,0.005087688637020323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005281593232427602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004679006476115825,0,0.006078903864339502,0.004796966230387943,0.008424922679232349,0.006219379476065376,0,0.0044888680004793,0.004489746156624003,0,0.004249678688612444,0,0,0,0,0.004156779667979443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005529033580670453,0.004470747616459325,0,0,0.004379309206622679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004803557949006771,0,0,0,0,0,0,0,0,0.005133191476748451,0,0.005101883546862119,0
0,0,0,0,0,0,0,0,0.004882730571748116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005984351553873713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00582755954979022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006470646168427966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009912480490577462,0,0,0,0,0.00466682598624264,0.005300089862855966,0,0,0,0.006030042658894755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004767591045301451,0,0,0,0,0,0.005796718564895326,0.009463770207065961,0,0,0,0,0,0,0,0,0,0,0,0,0.00570744315650437,0,0,0.004595477956488844,0,0,0,0,0.004771077115655046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004941365631169689,0,0.004622321327743797,0,0,0,0,0,0,0,0,0,0.00517088922399285,0,0.008005154993596993,0.004754274828611713,0,0,0,0.0044888680004793,0,0.01017822895000327,0.004795194329668259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004521697184366062,0,0,0,0.004645894750795948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005077289155118434,0,0,0,0,0.004813988064986054,0,0,0,0,0,0,0.004802027391356708,0,0,0,0,0,0,0,0,0.004799221163132588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004555058146058678,0,0.004685058084501158,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004239460791340589,0.004258431639756421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0043163468978359,0.006655352099588945,0,0,0,0,0,0,0,0,0,0.004348297505545103,0,0,0,0,0.006503521957081709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009198928199389035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009818187954038661,0,0,0,0,0.005098160988971421,0.004717804837788241,0,0,0,0.005587911538765002,0.004293053134507115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005452978678060304,0,0,0,0,0,0.00587171920836114,0.009374311777041365,0,0,0,0,0,0,0,0,0,0,0,0,0.005016996837126612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00569136959019126,0.004372103319476674,0.00658440018151347,0.004537358826658471,0.004716555969772693,0.004484251808211877,0,0.004489746156624003,0.01017822895000327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004560606633387979,0.004491592143733776,0,0,0.004968788652830567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004446466233707091,0,0,0,0,0,0,0,0,0.004584802979625767,0,0.00494817677656996,0
0,0,0,0,0,0,0,0,0.006532759823148868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002831860657729462,0.00373582958184374,0,0,0,0,0,0,0,0,0,0,0,0.003870194980095535,0,0,0.004051951220640976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004503189525262064,0,0,0,0,0.003152241290783824,0.00610350290802851,0,0,0,0.00535950805494282,0,0,0,0,0,0,0,0,0,0,0,0,0.005146277910593192,0,0,0,0,0,0,0,0,0,0,0.005698561362968969,0.004468608838824303,0,0,0,0,0,0,0,0,0,0,0,0,0.005426649657568163,0,0,0.00615090162236154,0,0,0,0,0.005811527822258177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00554564192342675,0.006191683707422249,0,0.005912429674985635,0,0,0,0,0,0,0,0,0,0.003135729297249379,0,0.006750301311964138,0,0,0,0,0,0.004795194329668259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006146469032722446,0.006149116771088283,0,0,0,0.007064701670336085,0,0,0,0,0,0,0.006667836814298696,0,0,0,0,0,0.005369402761419085,0,0,0.006665471302873511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00275127685386106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003696087569834007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003678884915414239,0,0,0,0,0,0,0,0,0,0.004217770465184898,0,0,0,0.003906868631736472,0,0.003370575154394172,0.003993654588155659,0,0,0,0,0,0,0,0,0.006629002055463096,0,0,0,0.004037515064390687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006896659718446376,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004532657187950354,0,0,0,0,0,0,0,0,0,0,0,0,0.004702991685053485,0,0,0,0,0,0,0,0,0,0,0.00419552833064071,0.006693716435342047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003690413654695428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007121691329016855,0.003885747520166584,0.00560174747022411,0,0,0,0,0.004047725713916456,0,0.004046402997465454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00466480113057596,0.004411552746738982,0.004249678688612444,0,0,0,0,0.006112588374449082,0.006870105820146575,0.003951226746286517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00364440482077004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00657962328600965,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006182131382993512,0,0,0,0,0,0,0.006229470031010514,0,0,0,0,0,0,0,0,0,0,0,0,0.005152658366255606,0.004599432094230367,0,0,0.004391995099635232,0,0,0,0,0,0.005182324818984381,0,0,0,0,0,0,0,0.004001636014053098,0,0.005538337383428766,0.004205224588017795,0.003590682124188194,0.004755540474640626,0,0,0,0,0,0,0.005774855409158017,0,0,0.003702438797014529,0.004307053890348763,0,0,0,0,0,0,0.005883595956207402,0,0,0,0,0,0,0,0,0.005098299205176743,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004169396479220676,0,0,0,0,0,0,0.004067145519072894,0,0,0,0,0,0.004465901310634794,0,0.003905499252800609,0,0,0,0,0,0,0,0,0,0.005868791595749443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004975464283521455,0,0,0,0,0,0,0,0,0.004035749546747059,0,0,0,0,0,0,0,0,0.005404217085331142,0,0,0,0,0,0,0,0,0,0,0,0.006112588374449082,0,0.006107370951815188,0.003978756615496305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006071804834187356,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.005459026839566358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003366686045472437,0,0,0,0.004091252983905957,0.003351262050352622,0,0.005158115008901656,0,0,0,0,0,0,0,0,0.007250994770358796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005856269646581081,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004642610382358989,0,0,0,0,0,0,0,0,0,0,0,0,0.004759047174931509,0,0,0,0,0,0,0,0,0,0,0,0.005695686373618346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003387031993002382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00648391345923481,0,0.004430921620461232,0,0,0,0,0.004055051648833534,0,0.004054613582099844,0,0,0,0,0,0,0,0,0.003363031261570807,0,0,0,0,0,0.004052215941848944,0.00348764405492567,0,0,0,0,0.006870105820146575,0.006107370951815188,0,0.003963715800413666,0,0.004130745506794387,0,0.003748168224192936,0,0,0,0.003345736390758122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005703228960925988,0,0
0,0,0,0,0,0.002799215841978689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00334050441438616,0,0,0,0,0,0,0,0,0,0,0.002987311662178479,0,0,0,0,0,0,0,0,0,0,0.003818467375982793,0,0,0,0,0,0,0,0,0,0,0,0.003961866028815217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003727149257627202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00445459326575317,0,0,0,0,0,0,0,0,0,0,0,0.004485720722802169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006277450353309869,0,0.005701767870390632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003227618264872442,0.003060974416532108,0,0,0,0,0,0,0,0,0,0,0.003980611606504437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003951226746286517,0.003978756615496305,0.003963715800413666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002847102548542121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004704491469444238,0,0
